record_id,ssid,bssid,rssi
216,Smart-CAU,f0:5c:19:a9:ea:10,-87
216,coffeenie_310,58:86:94:38:75:8e,-84
216,Smart-CAU_2.4G,48:00:20:86:f6:71,-68
216,eduroam,b4:5d:50:9f:f6:e0,-75
216,eduroam,48:00:20:87:3e:01,-83
216,Smart-CAU_5G,48:00:20:87:3e:02,-83
216,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-74
216,Smart-CAU,48:00:20:87:3e:00,-82
216,eduroam,48:00:20:86:f6:70,-66
216,Smart-CAU_2.4G,48:00:20:89:61:c1,-82
216,eduroam,f0:5c:19:a9:ed:00,-79
216,eduroam,48:00:20:89:61:c0,-82
216,Smart-CAU_2.4G,48:00:20:87:3e:03,-83
216,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-79
216,eduroam,7c:57:3c:de:fd:31,-87
216,Smart-CAU,7c:57:3c:de:fd:30,-87
216,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-91
216,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-87
216,Smart-CAU_5G,f0:5c:19:a9:b8:52,-92
216,Smart-CAU_5G,7c:57:3c:de:fd:32,-87
216,eduroam,f0:5c:19:a9:b8:51,-91
216,eduroam,48:00:20:86:f6:61,-60
216,Smart-CAU_5G,f0:5c:19:a9:e9:72,-78
216,Smart-CAU,48:00:20:86:f6:60,-58
216,eduroam,f0:5c:19:a9:e9:71,-78
216,Smart-CAU_2.4G,48:00:20:86:f6:63,-60
216,Smart-CAU_5G,48:00:20:86:f6:62,-60
216,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-78
216,Smart-CAU,f0:5c:19:a9:e9:70,-78
216,eduroam,48:00:20:86:b3:50,-74
216,Smart-CAU,b4:5d:50:a0:78:90,-64
216,Smart-CAU_5G,b4:5d:50:a0:78:92,-64
216,eduroam,f0:5c:19:a9:ed:11,-78
216,eduroam,b4:5d:50:a0:78:91,-65
216,Smart-CAU,f0:5c:19:a9:ed:10,-77
216,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-78
216,Smart-CAU_5G,f0:5c:19:a9:ed:12,-78
216,eduroam,7c:57:3c:de:fd:20,-90
216,eduroam,f0:5c:19:a9:e9:60,-81
216,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-81
216,Smart-CAU_2.4G,48:00:20:86:b3:43,-81
216,eduroam,48:00:20:87:78:00,-62
216,Smart-CAU_5G,48:00:20:86:b3:42,-81
216,Smart-CAU_2.4G,48:00:20:87:78:01,-62
216,eduroam,48:00:20:86:b3:41,-81
216,Smart-CAU,48:00:20:86:b3:40,-81
216,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-90
216,eduroam,b4:5d:50:a0:78:80,-80
216,Smart-CAU,f0:5c:19:a9:ef:f0,-87
216,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-87
216,eduroam,f0:5c:19:a9:ef:f1,-87
216,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-88
216,eduroam,48:00:20:87:3e:10,-91
217,Smart-CAU_2.4G,48:00:20:89:ab:11,-71
217,eduroam,48:00:20:89:ab:10,-70
217,eduroam,48:00:20:89:ab:01,-66
217,Smart-CAU,48:00:20:89:ab:00,-66
217,Smart-CAU_2.4G,48:00:20:89:ab:03,-66
217,Smart-CAU_5G,48:00:20:89:ab:02,-66
217,eduroam,f0:5c:19:a9:e9:b1,-79
217,Smart-CAU,f0:5c:19:a9:e9:b0,-79
217,iptime,88:36:6c:d4:1c:28,-81
217,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-80
217,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-79
217,coffeenie_310,58:86:94:ad:57:90,-83
217,eduroam,b4:5d:50:9f:f6:f1,-79
217,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-79
217,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-79
217,eduroam,f0:5c:19:a9:e9:a0,-83
217,Smart-CAU,b4:5d:50:9f:f6:f0,-79
217,eduroam,48:00:20:87:77:f1,-60
217,eduroam,48:00:20:89:61:b1,-80
217,Smart-CAU_5G,48:00:20:87:77:f2,-60
217,Smart-CAU,48:00:20:89:61:b0,-80
217,Smart-CAU_2.4G,48:00:20:89:61:b3,-80
217,Smart-CAU,48:00:20:87:77:f0,-60
217,Smart-CAU_5G,48:00:20:89:61:b2,-79
217,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-84
217,Smart-CAU_5G,f0:5c:19:a9:ea:12,-84
217,eduroam,f0:5c:19:a9:ea:11,-84
217,Smart-CAU_2.4G,48:00:20:87:77:f3,-60
217,Smart-CAU,f0:5c:19:a9:ea:10,-85
217,coffeenie_310,58:86:94:38:75:8e,-87
217,Smart-CAU_2.4G,48:00:20:86:f6:71,-69
217,eduroam,b4:5d:50:9f:f6:e0,-75
217,eduroam,48:00:20:87:3e:01,-82
217,Smart-CAU_5G,48:00:20:87:3e:02,-82
217,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-75
217,Smart-CAU,48:00:20:87:3e:00,-83
217,eduroam,48:00:20:86:f6:70,-69
217,Smart-CAU_2.4G,48:00:20:89:61:c1,-85
217,Smart-CAU_2.4G,48:00:20:87:3e:03,-82
217,eduroam,48:00:20:89:61:c0,-85
217,eduroam,f0:5c:19:a9:ed:00,-87
217,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-88
217,eduroam,7c:57:3c:de:fd:31,-84
217,Smart-CAU,7c:57:3c:de:fd:30,-84
217,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-92
217,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-84
217,Smart-CAU_5G,7c:57:3c:de:fd:32,-84
217,eduroam,f0:5c:19:a9:b8:51,-92
217,eduroam,48:00:20:86:f6:61,-59
217,Smart-CAU_5G,f0:5c:19:a9:e9:72,-77
217,Smart-CAU,48:00:20:86:f6:60,-59
217,eduroam,f0:5c:19:a9:e9:71,-81
217,Smart-CAU_2.4G,48:00:20:86:f6:63,-59
217,Smart-CAU_5G,48:00:20:86:f6:62,-59
217,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-81
217,Smart-CAU,f0:5c:19:a9:e9:70,-81
217,Smart-CAU_2.4G,48:00:20:86:b3:51,-83
217,eduroam,48:00:20:86:b3:50,-83
217,Smart-CAU,b4:5d:50:a0:78:90,-69
217,Smart-CAU_5G,b4:5d:50:a0:78:92,-69
217,eduroam,f0:5c:19:a9:ed:11,-80
217,eduroam,b4:5d:50:a0:78:91,-69
217,Smart-CAU,f0:5c:19:a9:ed:10,-80
217,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-80
217,Smart-CAU_5G,f0:5c:19:a9:ed:12,-80
217,Smart-CAU_2.4G,48:00:20:86:b3:43,-79
217,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-88
217,eduroam,48:00:20:87:78:00,-64
217,Smart-CAU_5G,48:00:20:86:b3:42,-79
217,Smart-CAU_2.4G,48:00:20:87:78:01,-65
217,eduroam,48:00:20:86:b3:41,-79
217,Smart-CAU,48:00:20:86:b3:40,-79
217,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-87
217,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-78
217,eduroam,b4:5d:50:a0:78:80,-78
217,Smart-CAU,f0:5c:19:a9:ef:f0,-89
217,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-88
217,eduroam,f0:5c:19:a9:ef:f1,-88
217,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-88
217,eduroam,48:00:20:87:3e:10,-88
218,Smart-CAU_2.4G,48:00:20:89:ab:11,-74
218,eduroam,48:00:20:89:ab:10,-74
218,eduroam,48:00:20:89:ab:01,-73
218,Smart-CAU,48:00:20:89:ab:00,-73
218,Smart-CAU_2.4G,48:00:20:89:ab:03,-73
218,Smart-CAU_5G,48:00:20:89:ab:02,-73
218,eduroam,f0:5c:19:a9:e9:b1,-81
218,iptime,88:36:6c:d4:1c:28,-78
218,Smart-CAU,f0:5c:19:a9:e9:b0,-85
218,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-81
218,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-81
218,coffeenie_310,58:86:94:ad:57:90,-85
218,eduroam,b4:5d:50:9f:f6:f1,-74
218,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-74
218,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-74
218,eduroam,f0:5c:19:a9:e9:a0,-86
218,Smart-CAU,b4:5d:50:9f:f6:f0,-74
218,eduroam,48:00:20:87:77:f1,-65
218,eduroam,48:00:20:89:61:b1,-73
218,Smart-CAU_5G,48:00:20:87:77:f2,-65
218,Smart-CAU,48:00:20:89:61:b0,-86
218,Smart-CAU_2.4G,48:00:20:89:61:b3,-73
218,Smart-CAU,48:00:20:87:77:f0,-65
218,Smart-CAU_5G,48:00:20:89:61:b2,-73
218,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-81
218,Smart-CAU_5G,f0:5c:19:a9:ea:12,-81
218,eduroam,f0:5c:19:a9:ea:11,-82
218,Smart-CAU_2.4G,48:00:20:87:77:f3,-65
218,Smart-CAU,f0:5c:19:a9:ea:10,-82
218,coffeenie_310,58:86:94:38:75:8e,-84
218,Smart-CAU_2.4G,48:00:20:86:f6:71,-72
218,eduroam,b4:5d:50:9f:f6:e0,-74
218,eduroam,48:00:20:87:3e:01,-83
218,Smart-CAU_5G,48:00:20:87:3e:02,-83
218,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-74
218,Smart-CAU,48:00:20:87:3e:00,-83
218,eduroam,48:00:20:86:f6:70,-73
218,Smart-CAU_2.4G,48:00:20:89:61:c1,-83
218,Smart-CAU_2.4G,f0:5c:19:a9:ea:02,-89
218,eduroam,f0:5c:19:a9:ed:00,-79
218,Smart-CAU_2.4G,48:00:20:87:3e:03,-83
218,eduroam,48:00:20:89:61:c0,-83
218,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-79
218,Smart-CAU,f0:5c:19:a9:b8:50,-89
218,eduroam,7c:57:3c:de:fd:31,-81
218,Smart-CAU,7c:57:3c:de:fd:30,-81
218,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-89
218,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-81
218,Smart-CAU_5G,f0:5c:19:a9:b8:52,-89
218,Smart-CAU_5G,7c:57:3c:de:fd:32,-81
218,eduroam,f0:5c:19:a9:b8:51,-89
218,eduroam,48:00:20:86:f6:61,-65
218,Smart-CAU_5G,f0:5c:19:a9:e9:72,-73
218,Smart-CAU,48:00:20:86:f6:60,-65
218,eduroam,f0:5c:19:a9:e9:71,-73
218,Smart-CAU_2.4G,48:00:20:86:f6:63,-65
218,Smart-CAU_5G,48:00:20:86:f6:62,-65
218,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-73
218,Smart-CAU,f0:5c:19:a9:e9:70,-73
218,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-76
218,Smart-CAU,b4:5d:50:a0:78:90,-76
218,Smart-CAU_5G,b4:5d:50:a0:78:92,-75
218,eduroam,f0:5c:19:a9:ed:11,-79
218,eduroam,b4:5d:50:a0:78:91,-75
218,Smart-CAU,f0:5c:19:a9:ed:10,-79
218,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-79
218,Smart-CAU_5G,f0:5c:19:a9:ed:12,-79
218,eduroam,f0:5c:19:a9:e9:60,-79
218,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-80
218,Smart-CAU_2.4G,48:00:20:86:b3:43,-81
218,eduroam,f0:5c:19:a9:ef:e1,-90
218,eduroam,48:00:20:87:78:00,-71
218,Smart-CAU_5G,48:00:20:86:b3:42,-81
218,Smart-CAU_2.4G,48:00:20:87:78:01,-72
218,eduroam,48:00:20:86:b3:41,-81
218,Smart-CAU,48:00:20:86:b3:40,-81
218,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-89
218,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-81
218,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-82
218,eduroam,b4:5d:50:a0:78:80,-81
218,eduroam,f0:5c:19:a9:b8:31,-92
218,Smart-CAU,f0:5c:19:a9:b8:30,-93
218,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-82
218,eduroam,f0:5c:19:a9:ef:f1,-82
218,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-83
218,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-92
218,eduroam,48:00:20:87:3e:10,-85
218,Smart-CAU_2.4G,48:00:20:87:3e:11,-86
218,eduroam,f0:5c:19:a9:b8:41,-91
219,Smart-CAU_2.4G,48:00:20:89:ab:11,-78
219,eduroam,48:00:20:89:ab:10,-77
219,eduroam,48:00:20:89:ab:01,-65
219,Smart-CAU,48:00:20:89:ab:00,-65
219,Smart-CAU_2.4G,48:00:20:89:ab:03,-65
219,Smart-CAU_5G,48:00:20:89:ab:02,-65
219,eduroam,f0:5c:19:a9:e9:b1,-76
219,iptime,88:36:6c:d4:1c:28,-75
219,Smart-CAU,f0:5c:19:a9:e9:b0,-76
219,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-75
219,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-76
219,coffeenie_310,58:86:94:ad:57:90,-74
219,CAUJOB 201_5G,58:86:94:4e:a3:ec,-93
219,eduroam,b4:5d:50:9f:f6:f1,-70
219,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-70
219,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-70
219,eduroam,f0:5c:19:a9:e9:a0,-76
219,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-74
219,Smart-CAU,b4:5d:50:9f:f6:f0,-70
219,eduroam,48:00:20:87:77:f1,-63
219,eduroam,48:00:20:89:61:b1,-70
219,Smart-CAU_5G,48:00:20:87:77:f2,-63
219,Smart-CAU,48:00:20:89:61:b0,-70
219,Smart-CAU_2.4G,48:00:20:89:61:b3,-70
219,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-77
219,Smart-CAU,48:00:20:87:77:f0,-63
219,Smart-CAU_5G,48:00:20:89:61:b2,-70
219,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-78
219,Smart-CAU_5G,f0:5c:19:a9:ea:12,-78
219,eduroam,f0:5c:19:a9:ea:11,-78
219,Smart-CAU_2.4G,48:00:20:87:77:f3,-63
219,Smart-CAU,f0:5c:19:a9:ea:10,-78
219,Smart-CAU_2.4G,48:00:20:86:f6:71,-72
219,eduroam,b4:5d:50:9f:f6:e0,-71
219,eduroam,48:00:20:87:3e:01,-72
219,Smart-CAU_5G,48:00:20:87:3e:02,-71
219,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-71
219,Smart-CAU,48:00:20:87:3e:00,-71
219,eduroam,48:00:20:86:f6:70,-72
219,Smart-CAU_2.4G,48:00:20:87:3e:03,-71
219,eduroam,f0:5c:19:a9:ed:00,-80
219,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-93
219,eduroam,48:00:20:86:f6:61,-62
219,Smart-CAU_5G,f0:5c:19:a9:e9:72,-75
219,Smart-CAU,48:00:20:86:f6:60,-62
219,eduroam,f0:5c:19:a9:e9:71,-75
219,Smart-CAU_2.4G,48:00:20:86:f6:63,-62
219,Smart-CAU_5G,48:00:20:86:f6:62,-62
219,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-75
219,Smart-CAU,f0:5c:19:a9:e9:70,-75
219,Smart-CAU_2.4G,48:00:20:86:b3:51,-78
219,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-68
219,Smart-CAU,b4:5d:50:a0:78:90,-68
219,Smart-CAU_5G,b4:5d:50:a0:78:92,-68
219,eduroam,b4:5d:50:a0:78:91,-68
219,eduroam,7c:57:3c:de:fd:20,-84
219,Smart-CAU_2.4G,7c:57:3c:de:fd:22,-85
219,eduroam,f0:5c:19:a9:ff:71,-94
219,eduroam,f0:5c:19:a9:e9:60,-86
219,eduroam,48:00:20:87:78:00,-60
219,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-89
219,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-72
219,eduroam,b4:5d:50:a0:78:80,-70
219,Smart-CAU,f0:5c:19:a9:ef:f0,-85
219,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-85
219,eduroam,f0:5c:19:a9:ef:f1,-85
219,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-85
219,Smart-CAU_2.4G,f0:5c:19:a9:c5:13,-90
219,eduroam,f0:5c:19:a9:c5:11,-90
219,Smart-CAU,f0:5c:19:a9:c5:10,-90
219,CAUJOB 2.4GHz,58:86:94:4e:43:2e,-93
220,Smart-CAU_2.4G,48:00:20:89:ab:11,-69
220,eduroam,48:00:20:89:ab:10,-68
220,Smart-CAU_5G,f0:5c:19:a9:b7:52,-92
220,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-92
220,Smart-CAU,f0:5c:19:a9:b7:50,-91
220,eduroam,48:00:20:89:ab:01,-68
220,Smart-CAU,48:00:20:89:ab:00,-68
220,Smart-CAU_2.4G,48:00:20:89:ab:03,-68
220,Smart-CAU_5G,48:00:20:89:ab:02,-68
220,eduroam,f0:5c:19:a9:e9:b1,-69
220,Smart-CAU,f0:5c:19:a9:e9:b0,-67
220,iptime,88:36:6c:d4:1c:28,-81
220,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-68
220,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-68
220,coffeenie_310,58:86:94:ad:57:90,-81
220,CAUJOB 201_5G,58:86:94:4e:a3:ec,-89
220,eduroam,b4:5d:50:9f:f6:f1,-76
220,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-75
220,eduroam,f0:5c:19:a9:e9:a0,-81
220,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-82
220,Smart-CAU,b4:5d:50:9f:f6:f0,-76
220,eduroam,48:00:20:87:77:f1,-74
220,eduroam,48:00:20:89:61:b1,-80
220,Smart-CAU_5G,48:00:20:87:77:f2,-73
220,Smart-CAU,48:00:20:89:61:b0,-80
220,Smart-CAU_2.4G,48:00:20:89:61:b3,-80
220,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-89
220,Smart-CAU,48:00:20:87:77:f0,-73
220,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-77
220,Smart-CAU_5G,48:00:20:89:61:b2,-80
220,Smart-CAU_5G,f0:5c:19:a9:ea:12,-77
220,eduroam,f0:5c:19:a9:ea:11,-77
220,Smart-CAU_2.4G,48:00:20:87:77:f3,-73
220,Smart-CAU,f0:5c:19:a9:ea:10,-77
220,Smart-CAU_2.4G,48:00:20:86:f6:71,-77
220,eduroam,b4:5d:50:9f:f6:e0,-81
220,eduroam,48:00:20:87:3e:01,-84
220,Smart-CAU_5G,48:00:20:87:3e:02,-83
220,Smart-CAU,48:00:20:87:3e:00,-84
220,eduroam,48:00:20:86:f6:70,-77
220,Smart-CAU_2.4G,48:00:20:89:61:c1,-93
220,eduroam,f0:5c:19:a9:ea:00,-92
220,eduroam,f0:5c:19:a9:ed:00,-84
220,Smart-CAU_2.4G,48:00:20:87:3e:03,-84
220,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-85
220,eduroam,7c:57:3c:de:fd:31,-82
220,GUARD 310,88:36:6c:bd:f1:c6,-91
220,Smart-CAU,7c:57:3c:de:fd:30,-83
220,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-82
220,Smart-CAU_5G,7c:57:3c:de:fd:32,-82
220,eduroam,48:00:20:86:f6:61,-71
220,Smart-CAU_5G,f0:5c:19:a9:e9:72,-73
220,Smart-CAU,48:00:20:86:f6:60,-71
220,eduroam,f0:5c:19:a9:e9:71,-72
220,Smart-CAU_2.4G,48:00:20:86:f6:63,-71
220,Smart-CAU_5G,48:00:20:86:f6:62,-71
220,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-73
220,206-5,c0:25:2f:a3:52:ed,-88
220,Smart-CAU,f0:5c:19:a9:e9:70,-72
220,Smart-CAU_2.4G,48:00:20:86:b3:51,-89
220,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-60
220,Smart-CAU,b4:5d:50:a0:78:90,-61
220,Smart-CAU_5G,b4:5d:50:a0:78:92,-61
220,eduroam,f0:5c:19:a9:ed:11,-77
220,eduroam,b4:5d:50:a0:78:91,-61
220,Smart-CAU,f0:5c:19:a9:ed:10,-77
220,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-77
220,Smart-CAU_5G,f0:5c:19:a9:ed:12,-77
220,Smart-CAU,f0:5c:19:a9:ff:70,-84
220,eduroam,f0:5c:19:a9:ff:71,-84
220,eduroam,f0:5c:19:a9:e9:60,-78
220,Smart-CAU_5G,f0:5c:19:a9:ff:72,-84
220,Smart-CAU_2.4G,f0:5c:19:a9:ff:73,-84
220,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-78
220,Smart-CAU_2.4G,48:00:20:86:b3:43,-85
220,eduroam,48:00:20:87:78:00,-71
220,Smart-CAU_5G,48:00:20:86:b3:42,-85
220,Smart-CAU_2.4G,48:00:20:87:78:01,-71
220,eduroam,48:00:20:86:b3:41,-85
220,Smart-CAU,48:00:20:86:b3:40,-85
220,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-88
220,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-78
220,eduroam,b4:5d:50:a0:78:80,-77
220,iptime,58:86:94:ba:53:7c,-93
220,Smart-CAU,f0:5c:19:a9:ef:f0,-81
220,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-81
220,eduroam,f0:5c:19:a9:ef:f1,-81
220,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-81
220,Smart-CAU_2.4G,f0:5c:19:a9:c5:13,-92
220,Smart-CAU_5G,f0:5c:19:a9:c5:12,-92
220,eduroam,f0:5c:19:a9:c5:11,-93
220,Smart-CAU,f0:5c:19:a9:c5:10,-92
220,CAUJOB 5GHz,58:86:94:4e:43:2c,-90
221,iptime,70:5d:cc:ae:2e:d4,-73
221,Smart-CAU_2.4G,48:00:20:89:ab:11,-62
221,eduroam,48:00:20:89:ab:10,-61
221,Smart-CAU_5G,f0:5c:19:a9:b7:52,-92
221,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-92
221,Smart-CAU,f0:5c:19:a9:b7:50,-88
221,eduroam,f0:5c:19:a9:b7:51,-92
221,eduroam,48:00:20:89:ab:01,-71
221,Smart-CAU,48:00:20:89:ab:00,-71
221,Smart-CAU_2.4G,48:00:20:89:ab:03,-71
221,Smart-CAU_5G,48:00:20:89:ab:02,-71
221,eduroam,f0:5c:19:a9:e9:b1,-69
221,Smart-CAU,f0:5c:19:a9:e9:b0,-69
221,iptime,88:36:6c:d4:1c:28,-77
221,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-69
221,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-70
221,coffeenie_310,58:86:94:ad:57:90,-77
221,CAUJOB 201_5G,58:86:94:4e:a3:ec,-85
221,eduroam,b4:5d:50:9f:f6:f1,-74
221,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-74
221,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-74
221,eduroam,f0:5c:19:a9:e9:a0,-78
221,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-81
221,Smart-CAU,b4:5d:50:9f:f6:f0,-74
221,eduroam,48:00:20:87:77:f1,-71
221,eduroam,48:00:20:89:61:b1,-78
221,Smart-CAU_5G,48:00:20:87:77:f2,-71
221,Smart-CAU,48:00:20:89:61:b0,-78
221,Smart-CAU_2.4G,48:00:20:89:61:b3,-78
221,Smart-CAU,48:00:20:87:77:f0,-71
221,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-74
221,Smart-CAU_5G,48:00:20:89:61:b2,-78
221,Smart-CAU_5G,f0:5c:19:a9:ea:12,-73
221,eduroam,f0:5c:19:a9:ea:11,-74
221,Smart-CAU_2.4G,48:00:20:87:77:f3,-71
221,Smart-CAU,f0:5c:19:a9:ea:10,-74
221,coffeenie_310,58:86:94:38:75:8e,-87
221,Smart-CAU_2.4G,48:00:20:86:f6:71,-70
221,eduroam,b4:5d:50:9f:f6:e0,-72
221,eduroam,48:00:20:87:3e:01,-80
221,Smart-CAU_5G,48:00:20:87:3e:02,-79
221,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-71
221,Smart-CAU,48:00:20:87:3e:00,-79
221,eduroam,48:00:20:86:f6:70,-70
221,eduroam,f0:5c:19:a9:ea:00,-84
221,eduroam,f0:5c:19:a9:ed:00,-76
221,Smart-CAU_2.4G,48:00:20:87:3e:03,-80
221,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-75
221,Smart-CAU,f0:5c:19:a9:b8:50,-91
221,eduroam,f0:5c:19:a9:ab:f1,-95
221,Smart-CAU_5G,f0:5c:19:a9:ab:f2,-95
221,Smart-CAU_2.4G,f0:5c:19:a9:ab:f3,-95
221,eduroam,7c:57:3c:de:fd:31,-78
221,Smart-CAU,7c:57:3c:de:fd:30,-78
221,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-92
221,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-78
221,Smart-CAU_5G,f0:5c:19:a9:b8:52,-91
221,Smart-CAU_5G,7c:57:3c:de:fd:32,-78
221,eduroam,f0:5c:19:a9:b8:51,-92
221,eduroam,48:00:20:86:f6:61,-70
221,Smart-CAU_5G,f0:5c:19:a9:e9:72,-77
221,Smart-CAU,48:00:20:86:f6:60,-70
221,eduroam,f0:5c:19:a9:e9:71,-77
221,Smart-CAU_2.4G,48:00:20:86:f6:63,-70
221,Smart-CAU_5G,48:00:20:86:f6:62,-70
221,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-78
221,Smart-CAU,f0:5c:19:a9:e9:70,-82
221,Smart-CAU_2.4G,48:00:20:86:b3:51,-87
221,Smart-CAU,f0:5c:19:a9:ab:f0,-95
221,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-62
221,Smart-CAU,b4:5d:50:a0:78:90,-62
221,Smart-CAU_5G,b4:5d:50:a0:78:92,-62
221,eduroam,f0:5c:19:a9:ed:11,-67
221,eduroam,b4:5d:50:a0:78:91,-62
221,Smart-CAU,f0:5c:19:a9:ed:10,-67
221,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-67
221,Smart-CAU_5G,f0:5c:19:a9:ed:12,-67
221,Smart-CAU,f0:5c:19:a9:ff:70,-89
221,eduroam,f0:5c:19:a9:ff:71,-88
221,Smart-CAU_5G,f0:5c:19:a9:ff:72,-88
221,Smart-CAU_2.4G,f0:5c:19:a9:ff:73,-90
221,Smart-CAU_2.4G,48:00:20:86:b3:43,-82
221,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-85
221,eduroam,48:00:20:87:78:00,-73
221,Smart-CAU_5G,48:00:20:86:b3:42,-82
221,Smart-CAU_2.4G,48:00:20:87:78:01,-73
221,eduroam,48:00:20:86:b3:41,-82
221,Smart-CAU,48:00:20:86:b3:40,-82
221,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-87
221,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-78
221,eduroam,b4:5d:50:a0:78:80,-79
221,Smart-CAU,f0:5c:19:a9:ef:f0,-73
221,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-74
221,eduroam,f0:5c:19:a9:ef:f1,-74
221,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-74
221,eduroam,48:00:20:87:3e:10,-91
